r,f,g,f_s
9.600600037502344,0.011557855,0.01927519,0.1076615
9.650603162697669,0.009723105,0.018609872,0.107856765
9.700606287892994,0.007846755,0.017554076,0.10805681
9.750609413088318,0.005921495,0.016124206,0.10826244
9.800612538283643,0.0039415658,0.014343817,0.108474284
9.850615663478967,0.0019030346,0.012242201,0.10869277
9.900618788674292,-0.00019593355,0.009852872,0.10891807
9.950621913869618,-0.0023548903,0.0072119855,0.10915017
10.000625039064943,-0.004571,0.004356748,0.10938878
10.050628164260267,-0.0068390053,0.0013240457,0.10963335
10.100631289455592,-0.009151274,-0.0018508931,0.10988311
10.150634414650916,-0.011497939,-0.0051354817,0.11013708
10.200637539846241,-0.013867049,-0.008500526,0.11039402
10.250640665041566,-0.016244808,-0.0119207,0.11065252
10.30064379023689,-0.018615885,-0.015374666,0.11091103
10.350646915432215,-0.020963674,-0.018844884,0.1111678
10.40065004062754,-0.023270726,-0.022317164,0.11142099
10.450653165822864,-0.025519017,-0.025779933,0.11166867
10.500656291018188,-0.027690353,-0.029223349,0.11190886
10.550659416213513,-0.029766692,-0.032638248,0.11213956
10.60066254140884,-0.03173052,-0.03601495,0.11235878
10.650665666604164,-0.033565126,-0.039342247,0.1125646
10.700668791799488,-0.03525487,-0.042606246,0.11275519
10.750671916994813,-0.036785506,-0.045789476,0.112928845
10.800675042190138,-0.03814426,-0.048870157,0.11308399
10.850678167385462,-0.03932017,-0.05182172,0.11321931
10.900681292580787,-0.040304072,-0.05461257,0.11333363
10.950684417776111,-0.04108874,-0.057206273,0.11342604
11.000687542971436,-0.041669007,-0.059561957,0.11349587
11.05069066816676,-0.0420417,-0.06163508,0.113542676
11.100693793362085,-0.04220565,-0.06337853,0.11356629
11.15069691855741,-0.042161692,-0.064743936,0.113566756
11.200700043752736,-0.041912545,-0.0656833,0.11354436
11.25070316894806,-0.04146274,-0.066150606,0.11349961
11.300706294143385,-0.040818557,-0.06610379,0.11343319
11.35070941933871,-0.039987743,-0.06550648,0.11334598
11.400712544534034,-0.038979538,-0.06432981,0.113239005
11.450715669729359,-0.03780436,-0.06255409,0.11311338
11.500718794924683,-0.036473732,-0.06017021,0.1129704
11.550721920120008,-0.03499999,-0.057180837,0.11281138
11.600725045315333,-0.033396125,-0.05360124,0.112637736
11.650728170510657,-0.031675573,-0.049459673,0.11245092
11.700731295705982,-0.029851958,-0.04479753,0.11225244
11.750734420901306,-0.027938914,-0.039668836,0.11204376
11.80073754609663,-0.025949806,-0.034139547,0.1118264
11.850740671291957,-0.0238975,-0.028286258,0.11160181
11.900743796487282,-0.021794211,-0.022194672,0.11137142
11.950746921682606,-0.01965121,-0.015957681,0.111136556
12.000750046877931,-0.017478636,-0.00967324,0.11089847
12.050753172073255,-0.015285377,-0.0034420115,0.11065824
12.10075629726858,-0.013078797,0.0026350713,0.1104168
12.150759422463905,-0.010864675,0.008459255,0.110174865
12.20076254765923,-0.008647089,0.013936374,0.10993293
12.250765672854554,-0.0064282985,0.018979082,0.10969122
12.300768798049878,-0.0042087445,0.02350893,0.109449714
12.350771923245203,-0.0019870629,0.027458081,0.10920809
12.400775048440527,0.00023987776,0.030770734,0.10896583
12.450778173635852,0.0024768733,0.03340418,0.108722106
12.500781298831178,0.0047302092,0.03532939,0.10847596
12.550784424026503,0.0070074704,0.03653132,0.10822627
12.600787549221828,0.009317247,0.037008613,0.107971795
12.650790674417152,0.011668858,0.036773082,0.10771133
12.700793799612477,0.014071934,0.035848763,0.107443646
12.750796924807801,0.016536076,0.034270633,0.10716763
12.800800050003126,0.019070344,0.032083143,0.106882334
12.85080317519845,0.021682842,0.029338509,0.106587015
12.900806300393775,0.024380198,0.026094856,0.10628117
12.9508094255891,0.027167099,0.022414366,0.10596457
13.000812550784424,0.0300458,0.018361427,0.105637304
13.050815675979749,0.03301571,0.014000765,0.1052998
13.100818801175073,0.03607297,0.00939587,0.10495283
13.1508219263704,0.039210115,0.0046074586,0.1045975
13.200825051565724,0.04241583,-0.00030771652,0.10423534
13.250828176761049,0.045674846,-0.0052978843,0.10386822
13.300831301956373,0.04896777,-0.010316944,0.103498384
13.350834427151698,0.052271266,-0.0153248785,0.103128485
13.400837552347022,0.0555582,-0.020287862,0.10276154
13.450840677542347,0.058797996,-0.025178118,0.10240086
13.500843802737672,0.061957058,-0.029973503,0.102050096
13.550846927932996,0.06499937,-0.03465688,0.101713136
13.60085005312832,0.0678872,-0.03921528,0.10139405
13.650853178323645,0.07058186,-0.043639,0.101097
13.70085630351897,0.07304461,-0.04792042,0.10082619
13.750859428714294,0.07523754,-0.05205304,0.10058572
13.80086255390962,0.07712451,-0.056030285,0.1003795
13.850865679104945,0.07867218,-0.059844483,0.10021113
13.90086880430027,0.07985077,-0.06348592,0.10008386
13.950871929495595,0.08063506,-0.06694202,0.10000038
14.000875054690919,0.0810051,-0.07019669,0.09996284
14.050878179886244,0.08094677,-0.07322995,0.0999727
14.100881305081568,0.08045242,-0.07601774,0.10003077
14.150884430276893,0.079521164,-0.07853193,0.10013703
14.200887555472217,0.07815898,-0.08074069,0.10029075
14.250890680667542,0.076378845,-0.08260904,0.10049043
14.300893805862867,0.07420043,-0.08409973,0.100733794
14.350896931058191,0.071649835,-0.085174166,0.10101789
14.400900056253516,0.068759,-0.085793756,0.10133915
14.450903181448842,0.06556505,-0.08592118,0.10169339
14.500906306644167,0.062109526,-0.08552201,0.10207597
14.550909431839491,0.05843747,-0.08456603,0.10248189
14.600912557034816,0.054596398,-0.08302901,0.10290583
14.65091568223014,0.05063534,-0.080893956,0.10334237
14.700918807425465,0.04660376,-0.07815256,0.10378601
14.75092193262079,0.042550564,-0.074806295,0.10423131
14.800925057816114,0.038523067,-0.07086732,0.10467306
14.850928183011439,0.034566145,-0.06635918,0.10510629
14.900931308206763,0.030721437,-0.06131699,0.105526425
14.950934433402088,0.027026573,-0.05578755,0.10592935
15.000937558597412,0.023514682,-0.049828805,0.10631149
15.050940683792739,0.020213982,-0.043509234,0.10666983
15.100943808988063,0.01714745,-0.03690667,0.10700193
15.150946934183388,0.014332759,-0.030106926,0.107306026
15.200950059378712,0.011782281,-0.023202112,0.10758093
15.250953184574037,0.009503236,-0.016288716,0.10782605
15.300956309769361,0.0074980003,-0.009465529,0.10804131
15.350959434964686,0.0057644835,-0.002831478,0.10822719
15.40096256016001,0.0042965803,0.0035166228,0.10838453
15.450965685355335,0.0030847688,0.009486221,0.10851456
15.50096881055066,0.0021166874,0.014991132,0.10861879
15.550971935745984,0.0013777133,0.019953407,0.10869891
15.600975060941309,0.00085162686,0.024305075,0.108756766
15.650978186136633,0.0005211911,0.027989484,0.10879424
15.70098131133196,0.00036872647,0.03096249,0.10881321
15.750984436527284,0.0003766463,0.03319316,0.10881551
15.800987561722609,0.000527885,0.03466427,0.10880288
15.850990686917934,0.00080626784,0.035372354,0.108776875
15.900993812113258,0.0011968773,0.03532745,0.108738944
15.950996937308583,0.0016861826,0.034552597,0.10869033
16.001000062503905,0.0022622345,0.033082947,0.1086321
16.051003187699234,0.0029146895,0.030964708,0.10856517
16.101006312894558,0.0036347976,0.02825385,0.108490266
16.151009438089883,0.0044153137,0.025014639,0.10840798
16.201012563285207,0.0052503287,0.021318104,0.10831876
16.251015688480532,0.0061351066,0.01724037,0.108223
16.301018813675856,0.007065817,0.0128610125,0.10812098
16.35102193887118,0.008039307,0.008261386,0.10801298
16.401025064066506,0.009052851,0.0035230196,0.10789926
16.45102818926183,0.010103864,-0.0012739479,0.10778018
16.501031314457155,0.011189652,-0.00605216,0.10765607
16.55103443965248,0.012307193,-0.010738443,0.10752741
16.601037564847804,0.013453016,-0.015264929,0.10739479
16.65104069004313,0.014622892,-0.01957014,0.10725894
16.701043815238453,0.015811848,-0.023599863,0.10712063
16.751046940433778,0.017014038,-0.02730786,0.10698087
16.801050065629102,0.01822273,-0.03065646,0.10684067
16.851053190824427,0.019430295,-0.0336169,0.10670116
16.90105631601975,0.020628264,-0.036169555,0.106563516
16.951059441215076,0.021807402,-0.038303997,0.10642895
17.0010625664104,0.02295786,-0.040018845,0.106298655
17.051065691605725,0.024069214,-0.041321475,0.106173806
17.10106881680105,0.02513074,-0.04222758,0.10605556
17.151071941996374,0.026131434,-0.042760566,0.105944954
17.2010750671917,0.027060311,-0.042950798,0.105843045
17.251078192387023,0.027906474,-0.042834774,0.105750784
17.30108131758235,0.02865933,-0.042454127,0.105669096
17.351084442777676,0.029308759,-0.041854568,0.105598845
17.401087567973,0.029845241,-0.041084833,0.105540864
17.451090693168325,0.030260034,-0.040195435,0.10549592
17.50109381836365,0.030545311,-0.039237574,0.10546479
17.551096943558974,0.030694325,-0.038262017,0.105448134
17.6011000687543,0.030701518,-0.03731789,0.105446614
17.651103193949623,0.03056267,-0.03645172,0.105460726
17.701106319144948,0.030275049,-0.035706475,0.10549092
17.751109444340273,0.029837528,-0.035120714,0.1055375
17.801112569535597,0.029250683,-0.03472785,0.105600566
17.85111569473092,0.028516907,-0.034555588,0.105680056
17.901118819926246,0.027640544,-0.03462548,0.10577567
17.95112194512157,0.026627898,-0.034952622,0.10588688
18.001125070316895,0.025487328,-0.035545494,0.10601287
18.05112819551222,0.02422923,-0.036405925,0.10615262
18.101131320707545,0.022865973,-0.03752924,0.10630477
18.15113444590287,0.021411858,-0.03890446,0.106467746
18.201137571098194,0.019882951,-0.04051465,0.10663975
18.25114069629352,0.0182969,-0.042337358,0.10681874
18.301143821488843,0.016672675,-0.044345118,0.10700251
18.351146946684167,0.015030239,-0.046506003,0.10718872
18.401150071879492,0.013390183,-0.048784323,0.107374914
18.451153197074817,0.011773309,-0.051141236,0.10755868
18.50115632227014,0.010200176,-0.053535502,0.10773757
18.551159447465466,0.00869062,-0.05592415,0.1079093
18.601162572660794,0.007263234,-0.058263272,0.10807167
18.65116569785612,0.00593492,-0.060508702,0.10822279
18.701168823051443,0.004720369,-0.06261677,0.10836096
18.751171948246768,0.0036316586,-0.06454499,0.10848486
18.801175073442092,0.0026778718,-0.0662527,0.10859349
18.851178198637417,0.0018647795,-0.067701764,0.1086863
18.90118132383274,0.0011946196,-0.068857096,0.10876307
18.951184449028066,0.0006659366,-0.069687255,0.10882403
19.00118757422339,0.00027357705,-0.070164904,0.10886981
19.051190699418715,8.743466e-06,-0.07026722,0.10890143
19.10119382461404,-0.00014084851,-0.069976315,0.10892029
19.151196949809364,-0.00019071081,-0.06927943,0.10892808
19.20120007500469,-0.00015922089,-0.06816929,0.1089268
19.251203200200013,-6.716177e-05,-0.06664412,0.10891873
19.301206325395338,6.2718325e-05,-0.0647078,0.10890629
19.351209450590662,0.00020629323,-0.062369872,0.1088921
19.401212575785987,0.00033865994,-0.05964545,0.10887885
19.45121570098131,0.00043471303,-0.056555133,0.10886925
19.501218826176636,0.0004697572,-0.05312475,0.108865984
19.55122195137196,0.00042015352,-0.04938513,0.10887167
19.601225076567285,0.0002637633,-0.04537177,0.10888878
19.65122820176261,-1.937876e-05,-0.041124355,0.10891959
19.701231326957934,-0.00044669822,-0.03668635,0.10896608
19.75123445215326,-0.0010326367,-0.032104373,0.10902998
19.801237577348584,-0.0017883056,-0.027427565,0.10911261
19.85124070254391,-0.002721206,-0.022706855,0.10921496
19.901243827739236,-0.003835097,-0.01799418,0.10933752
19.95124695293456,-0.00512981,-0.013341569,0.10948038
20.001250078129885,-0.0066012605,-0.008800258,0.10964317
20.05125320332521,-0.008241448,-0.0044197002,0.10982503
20.101256328520535,-0.010038606,-0.00024652685,0.11002465
20.15125945371586,-0.011977382,0.003676391,0.11024029
20.201262578911184,-0.014039014,0.007310963,0.11046975
20.25126570410651,-0.016201729,0.010624753,0.11071052
20.301268829301833,-0.018441042,0.013591851,0.11095969
20.351271954497157,-0.020730177,0.016193502,0.111214094
20.401275079692482,-0.023040514,0.018418664,0.11147035
20.451278204887807,-0.025342088,0.02026432,0.111724906
20.50128133008313,-0.02760406,0.021735577,0.111974135
20.551284455278456,-0.029795317,0.022845594,0.1122144
20.60128758047378,-0.031884927,0.023615098,0.11244211
20.651290705669105,-0.03384276,0.024071854,0.1126538
20.70129383086443,-0.03563999,0.024249727,0.1128462
20.751296956059754,-0.037249632,0.024187632,0.11301632
20.80130008125508,-0.03864701,0.02392825,0.11316147
20.851303206450403,-0.03981022,0.02351665,0.113279335
20.901306331645728,-0.040720567,0.02299872,0.11336802
20.951309456841052,-0.04136285,0.022419678,0.11342607
21.001312582036377,-0.041725673,0.021822523,0.113452464
21.0513157072317,-0.041801643,0.021246595,0.113446735
21.101318832427026,-0.04158747,0.020726284,0.11340884
21.151321957622354,-0.041084006,0.020289833,0.11333922
21.20132508281768,-0.04029617,0.019958526,0.11323877
21.251328208013003,-0.039232824,0.019746006,0.11310876
21.301331333208328,-0.037906524,0.019657934,0.11295091
21.351334458403652,-0.036333162,0.01969192,0.11276721
21.401337583598977,-0.034531645,0.019837765,0.11255996
21.4513407087943,-0.03252342,0.020078002,0.11233164
21.501343833989626,-0.030331949,0.020388633,0.11208495
21.55134695918495,-0.027982228,0.020740163,0.11182261
21.601350084380275,-0.025500204,0.021098727,0.111547485
21.6513532095756,-0.022912266,0.021427441,0.111262366
21.701356334770924,-0.020244682,0.021687767,0.11097001
21.75135945996625,-0.017523138,0.021840915,0.110673085
21.801362585161574,-0.01477225,0.021849286,0.1103741
21.851365710356898,-0.012015231,0.021677773,0.11007547
21.901368835552223,-0.009273528,0.021295007,0.1097793
21.951371960747547,-0.0065666097,0.020674426,0.1094876
22.001375085942872,-0.0039118254,0.019795211,0.109202124
22.051378211138196,-0.0013242791,0.018642945,0.1089244
22.10138133633352,0.001183086,0.017210247,0.10865572
22.151384461528846,0.0035994493,0.015496961,0.10839722
22.20138758672417,0.005915933,0.013510289,0.10814981
22.251390711919495,0.008125392,0.011264665,0.107914224
22.30139383711482,0.010222146,0.008781457,0.10769105
22.351396962310144,0.012201734,0.006088438,0.10748079
22.401400087505472,0.014060527,0.0032191605,0.10728379
22.451403212700797,0.015795495,0.00021212279,0.10710042
22.50140633789612,0.017403897,-0.0028901119,0.10693096
22.551409463091446,0.018882977,-0.0060419603,0.10677571
22.60141258828677,0.020229815,-0.009195878,0.10663497
22.651415713482095,0.021441076,-0.012303474,0.10650908
22.70141883867742,0.022512961,-0.015316637,0.10639847
22.751421963872744,0.023441102,-0.018188655,0.106303565
22.80142508906807,0.024220612,-0.020875283,0.10622485
22.851428214263393,0.024846151,-0.023335764,0.10616288
22.901431339458718,0.02531203,-0.02553369,0.106118225
22.951434464654042,0.025612462,-0.027437856,0.10609144
23.001437589849367,0.025741724,-0.029022863,0.10608309
23.05144071504469,0.025694504,-0.030269643,0.10609367
23.101443840240016,0.025466137,-0.031165767,0.10612361
23.15144696543534,0.02505294,-0.031705584,0.106173225
23.201450090630665,0.02445252,-0.031890176,0.10624267
23.25145321582599,0.023664072,-0.031727098,0.10633195
23.301456341021314,0.022688638,-0.03122997,0.10644082
23.35145946621664,0.021529365,-0.030417847,0.106568836
23.401462591411963,0.020191673,-0.029314479,0.10671531
23.451465716607288,0.018683417,-0.027947411,0.106879264
23.501468841802613,0.01701497,-0.026346993,0.10705951
23.551471966997937,0.015199215,-0.024545355,0.10725454
23.60147509219326,0.013251549,-0.02257527,0.107462645
23.651478217388586,0.011189741,-0.020469127,0.10768185
23.701481342583914,0.009033767,-0.018257918,0.10791
23.75148446777924,0.0068055964,-0.015970314,0.10814475
23.801487592974564,0.004528932,-0.013631853,0.10838361
23.851490718169888,0.0022288142,-0.011264373,0.10862395
23.901493843365213,-6.865076e-05,-0.008885518,0.10886311
23.951496968560537,-0.0023367645,-0.006508546,0.10909836
24.001500093755862,-0.0045485827,-0.00414227,0.109326966
24.051503218951186,-0.006677395,-0.0017912718,0.109546244
24.10150634414651,-0.008697127,0.00054372643,0.10975358
24.151509469341836,-0.010582786,0.0028653014,0.10994645
24.20151259453716,-0.012310869,0.005178629,0.11012252
24.251515719732485,-0.013859752,0.007490649,0.110279575
24.30151884492781,-0.01521006,0.009809182,0.11041566
24.351521970123134,-0.016345011,0.0121419765,0.11052901
24.40152509531846,-0.017250732,0.014495829,0.110618226
24.451528220513783,-0.017916478,0.016875677,0.11068211
24.501531345709108,-0.018334875,0.01928384,0.11071985
24.551534470904432,-0.018502073,0.02171935,0.110731
24.601537596099757,-0.018417872,0.024177453,0.11071543
24.65154072129508,-0.018085778,0.026649214,0.11067341
24.701543846490406,-0.017512998,0.029121347,0.11060561
24.75154697168573,-0.0167104,0.031576194,0.1105131
24.801550096881055,-0.015692431,0.033991843,0.11039726
24.85155322207638,-0.014476925,0.03634243,0.11025994
24.901556347271704,-0.013084916,0.03859852,0.11010325
24.95155947246703,-0.011540375,0.040727653,0.109929666
25.001562597662357,-0.009869882,0.04269494,0.10974195
25.05156572285768,-0.008102311,0.04446371,0.10954311
25.101568848053006,-0.0062683895,0.04599622,0.10933635
25.15157197324833,-0.004400313,0.04725438,0.109125115
25.201575098443655,-0.0025312477,0.048200473,0.10891293
25.25157822363898,-0.00069489464,0.0487979,0.10870343
25.301581348834304,0.0010750213,0.049011894,0.10850029
25.35158447402963,0.0027452742,0.048810195,0.10830717
25.401587599224953,0.004283567,0.048163753,0.10812771
25.451590724420278,0.0056590945,0.047047414,0.10796537
